2025-10-14 17:18:45 | SUCCESS | __main__ | Logging system initialized
2025-10-14 17:20:22 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.95) at (504, 467)
2025-10-14 17:20:23 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (504, 467)
2025-10-14 17:20:23 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (504, 466)
2025-10-14 17:20:23 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (504, 466)
2025-10-14 17:20:23 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (505, 466)
2025-10-14 17:20:23 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (505, 466)
2025-10-14 17:20:23 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (505, 466)
2025-10-14 17:20:23 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (505, 466)
2025-10-14 17:20:23 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.95) at (504, 466)
2025-10-14 17:20:23 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.95) at (504, 466)
2025-10-14 17:20:23 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.95) at (503, 466)
2025-10-14 17:20:23 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (504, 466)
2025-10-14 17:20:23 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (504, 466)
2025-10-14 17:20:23 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (504, 466)
2025-10-14 17:20:23 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (504, 466)
2025-10-14 17:20:24 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (504, 466)
2025-10-14 17:20:24 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (504, 466)
2025-10-14 17:20:24 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (504, 466)
2025-10-14 17:20:24 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (503, 468)
2025-10-14 17:20:24 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (500, 467)
2025-10-14 17:20:24 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (499, 467)
2025-10-14 17:20:24 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (496, 468)
2025-10-14 17:20:24 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (496, 467)
2025-10-14 17:20:24 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (498, 466)
2025-10-14 17:20:24 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (500, 465)
2025-10-14 17:20:24 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (503, 465)
2025-10-14 17:20:24 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (506, 464)
2025-10-14 17:20:24 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (508, 464)
2025-10-14 17:20:24 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (509, 464)
2025-10-14 17:20:25 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (511, 464)
2025-10-14 17:20:25 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (512, 462)
2025-10-14 17:20:25 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (514, 463)
2025-10-14 17:20:25 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (514, 464)
2025-10-14 17:20:25 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (514, 464)
2025-10-14 17:20:25 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (513, 465)
2025-10-14 17:20:25 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (512, 465)
2025-10-14 17:20:25 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (513, 465)
2025-10-14 17:20:25 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (513, 464)
2025-10-14 17:20:25 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (513, 465)
2025-10-14 17:20:25 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (513, 465)
2025-10-14 17:20:25 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (513, 465)
2025-10-14 17:20:25 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (512, 465)
2025-10-14 17:20:25 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (512, 465)
2025-10-14 17:20:25 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (513, 465)
2025-10-14 17:20:26 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (512, 464)
2025-10-14 17:20:26 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (512, 464)
2025-10-14 17:20:26 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (512, 465)
2025-10-14 17:20:26 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (512, 465)
2025-10-14 17:20:26 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (511, 464)
2025-10-14 17:20:26 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (511, 464)
2025-10-14 17:20:26 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (511, 464)
2025-10-14 17:20:26 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (511, 465)
2025-10-14 17:20:26 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (511, 465)
2025-10-14 17:20:26 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (511, 464)
2025-10-14 17:20:26 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (511, 464)
2025-10-14 17:20:26 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (512, 464)
2025-10-14 17:20:26 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (512, 465)
2025-10-14 17:20:27 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (511, 464)
2025-10-14 17:20:27 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (511, 464)
2025-10-14 17:20:27 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (511, 464)
2025-10-14 17:20:27 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (511, 464)
2025-10-14 17:20:27 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (512, 464)
2025-10-14 17:20:27 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (512, 464)
2025-10-14 17:20:27 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (512, 464)
2025-10-14 17:20:27 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (512, 465)
2025-10-14 17:20:27 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (512, 465)
2025-10-14 17:20:27 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (512, 465)
2025-10-14 17:20:27 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (512, 465)
2025-10-14 17:20:27 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (512, 464)
2025-10-14 17:20:27 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (512, 464)
2025-10-14 17:20:27 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (513, 464)
2025-10-14 17:20:28 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (513, 464)
2025-10-14 17:20:28 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (513, 465)
2025-10-14 17:20:28 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (513, 464)
2025-10-14 17:20:28 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (513, 464)
2025-10-14 17:20:28 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (513, 465)
2025-10-14 17:20:28 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (513, 465)
2025-10-14 17:20:28 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (513, 464)
2025-10-14 17:20:28 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (513, 464)
2025-10-14 17:20:28 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (513, 464)
2025-10-14 17:20:28 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (513, 464)
2025-10-14 17:20:28 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (513, 464)
2025-10-14 17:20:28 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (514, 465)
2025-10-14 17:20:28 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (514, 464)
2025-10-14 17:20:28 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (514, 464)
2025-10-14 17:20:28 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (514, 464)
2025-10-14 17:20:29 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (513, 464)
2025-10-14 17:20:29 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (514, 465)
2025-10-14 17:20:29 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (514, 464)
2025-10-14 17:20:29 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (513, 464)
2025-10-14 17:20:29 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (513, 465)
2025-10-14 17:20:29 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (513, 465)
2025-10-14 17:20:29 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (513, 465)
2025-10-14 17:20:29 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (512, 466)
2025-10-14 17:20:29 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (512, 466)
2025-10-14 17:20:29 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (514, 465)
2025-10-14 17:20:29 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (519, 465)
2025-10-14 17:20:29 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (528, 464)
2025-10-14 17:20:29 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.73) at (650, 463)
2025-10-14 17:20:29 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.48) at (508, 462)
2025-10-14 17:20:30 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.90) at (513, 463)
2025-10-14 17:20:30 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.34) at (994, 390)
2025-10-14 17:20:30 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.91) at (589, 461)
2025-10-14 17:20:30 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.87) at (597, 461)
2025-10-14 17:20:37 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.50) at (633, 356)
2025-10-14 17:20:37 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.76) at (549, 485)
2025-10-14 17:20:37 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.33) at (927, 361)
2025-10-14 17:20:37 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.64) at (534, 483)
2025-10-14 17:20:37 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.44) at (1032, 365)
2025-10-14 17:20:37 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.89) at (542, 489)
2025-10-14 17:20:37 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.77) at (1168, 531)
2025-10-14 17:20:37 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (550, 489)
2025-10-14 17:20:37 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (549, 481)
2025-10-14 17:20:38 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (547, 484)
2025-10-14 17:20:38 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (546, 486)
2025-10-14 17:20:38 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (545, 478)
2025-10-14 17:20:38 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (555, 480)
2025-10-14 17:20:38 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (556, 475)
2025-10-14 17:20:38 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (560, 473)
2025-10-14 17:20:38 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (564, 475)
2025-10-14 17:20:38 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (562, 475)
2025-10-14 17:20:38 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (561, 472)
2025-10-14 17:20:38 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (559, 474)
2025-10-14 17:20:38 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (558, 476)
2025-10-14 17:20:38 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (557, 473)
2025-10-14 17:20:38 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (558, 475)
2025-10-14 17:20:38 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (555, 474)
2025-10-14 17:20:39 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (557, 473)
2025-10-14 17:20:39 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (556, 475)
2025-10-14 17:20:39 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (555, 474)
2025-10-14 17:20:39 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (556, 473)
2025-10-14 17:20:39 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (556, 475)
2025-10-14 17:20:39 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (556, 475)
2025-10-14 17:20:39 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (556, 474)
2025-10-14 17:20:39 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (557, 475)
2025-10-14 17:20:39 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (557, 476)
2025-10-14 17:20:39 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (556, 474)
2025-10-14 17:20:39 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (557, 475)
2025-10-14 17:20:39 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (556, 475)
2025-10-14 17:20:39 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (556, 474)
2025-10-14 17:20:40 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (557, 475)
2025-10-14 17:20:40 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (557, 474)
2025-10-14 17:20:40 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (558, 474)
2025-10-14 17:20:40 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (557, 475)
2025-10-14 17:20:40 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (557, 474)
2025-10-14 17:20:40 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (557, 474)
2025-10-14 17:20:40 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (557, 475)
2025-10-14 17:20:40 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (556, 474)
2025-10-14 17:20:40 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (557, 475)
2025-10-14 17:20:40 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (556, 475)
2025-10-14 17:20:40 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (556, 474)
2025-10-14 17:20:40 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (557, 475)
2025-10-14 17:20:40 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (556, 475)
2025-10-14 17:20:40 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (557, 475)
2025-10-14 17:20:41 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (557, 475)
2025-10-14 17:20:41 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (557, 474)
2025-10-14 17:20:41 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (558, 475)
2025-10-14 17:20:41 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (556, 475)
2025-10-14 17:20:41 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (554, 475)
2025-10-14 17:20:41 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (549, 474)
2025-10-14 17:20:41 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (543, 475)
2025-10-14 17:20:41 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (539, 474)
2025-10-14 17:20:41 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (537, 474)
2025-10-14 17:20:41 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (538, 475)
2025-10-14 17:20:41 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (538, 475)
2025-10-14 17:20:41 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (539, 475)
2025-10-14 17:20:41 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (540, 475)
2025-10-14 17:20:41 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (540, 475)
2025-10-14 17:20:42 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (540, 475)
2025-10-14 17:20:42 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (540, 475)
2025-10-14 17:20:42 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (541, 474)
2025-10-14 17:20:42 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (542, 474)
2025-10-14 17:20:42 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (542, 475)
2025-10-14 17:20:42 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (542, 475)
2025-10-14 17:20:42 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (542, 475)
2025-10-14 17:20:42 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (543, 475)
2025-10-14 17:20:42 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (543, 475)
2025-10-14 17:20:42 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (543, 475)
2025-10-14 17:20:42 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (543, 475)
2025-10-14 17:20:42 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (543, 475)
2025-10-14 17:20:42 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (543, 475)
2025-10-14 17:20:42 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (543, 474)
2025-10-14 17:20:43 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (543, 475)
2025-10-14 17:20:43 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (543, 475)
2025-10-14 17:20:43 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (543, 475)
2025-10-14 17:20:43 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (544, 475)
2025-10-14 17:20:43 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (543, 475)
2025-10-14 17:20:43 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (543, 475)
2025-10-14 17:20:43 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (543, 475)
2025-10-14 17:20:43 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (542, 475)
2025-10-14 17:20:43 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (541, 475)
2025-10-14 17:20:43 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (541, 475)
2025-10-14 17:20:43 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:43 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (541, 475)
2025-10-14 17:20:43 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (538, 475)
2025-10-14 17:20:43 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (537, 475)
2025-10-14 17:20:43 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (537, 475)
2025-10-14 17:20:43 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (536, 475)
2025-10-14 17:20:44 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (535, 476)
2025-10-14 17:20:44 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (535, 476)
2025-10-14 17:20:44 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (535, 476)
2025-10-14 17:20:44 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (538, 476)
2025-10-14 17:20:44 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (538, 476)
2025-10-14 17:20:44 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (537, 476)
2025-10-14 17:20:44 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (539, 475)
2025-10-14 17:20:44 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (539, 475)
2025-10-14 17:20:44 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (539, 476)
2025-10-14 17:20:44 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (539, 476)
2025-10-14 17:20:44 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (539, 476)
2025-10-14 17:20:44 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (541, 475)
2025-10-14 17:20:44 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (540, 476)
2025-10-14 17:20:44 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (540, 476)
2025-10-14 17:20:45 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (539, 475)
2025-10-14 17:20:45 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (539, 476)
2025-10-14 17:20:45 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (539, 475)
2025-10-14 17:20:45 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (540, 475)
2025-10-14 17:20:45 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (540, 475)
2025-10-14 17:20:45 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (540, 475)
2025-10-14 17:20:45 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (539, 475)
2025-10-14 17:20:45 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (539, 475)
2025-10-14 17:20:45 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (539, 475)
2025-10-14 17:20:45 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (539, 475)
2025-10-14 17:20:45 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (539, 475)
2025-10-14 17:20:45 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (539, 475)
2025-10-14 17:20:45 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (539, 475)
